time_since_epoch_ms,sensor_time_ns,sensor_name,sensor_type,index,value
1476880398954,68822789692474,LGE Magnetometer,android.sensor.magnetic_field,1,16.608047485351563
1476880398954,68822789692474,LGE Magnetometer,android.sensor.magnetic_field,2,-44.45972442626953
1476880398967,68822801228118,LGE Accelerometer,android.sensor.accelerometer,0,-0.294097900390625
1476880398967,68822801228118,LGE Accelerometer,android.sensor.accelerometer,1,0.2176055908203125
1476880398967,68822801228118,LGE Accelerometer,android.sensor.accelerometer,2,10.561965942382813
1476880398967,68822801167083,LGE Gyroscope,android.sensor.gyroscope,0,-0.0375823974609375
1476880398967,68822801167083,LGE Gyroscope,android.sensor.gyroscope,1,0.1415557861328125
1476880398967,68822801167083,LGE Gyroscope,android.sensor.gyroscope,2,-0.073486328125
1476880398970,68822809834075,LGE Magnetometer,android.sensor.magnetic_field,0,8.755302429199219
1476880398970,68822809834075,LGE Magnetometer,android.sensor.magnetic_field,1,16.608047485351563
1476880398970,68822809834075,LGE Magnetometer,android.sensor.magnetic_field,2,-44.37236785888672
1476880398989,68822821308685,LGE Accelerometer,android.sensor.accelerometer,0,-0.7082977294921875
1476880398989,68822821308685,LGE Accelerometer,android.sensor.accelerometer,1,-0.0810699462890625
1476880398989,68822821308685,LGE Accelerometer,android.sensor.accelerometer,2,9.254135131835938
1476880398989,68822821247650,LGE Gyroscope,android.sensor.gyroscope,0,0.12274169921875
1476880398989,68822821247650,LGE Gyroscope,android.sensor.gyroscope,1,0.073638916015625
1476880398989,68822821247650,LGE Gyroscope,android.sensor.gyroscope,2,-0.0447235107421875
1476880398989,68822829975677,LGE Magnetometer,android.sensor.magnetic_field,0,8.934783935546875
1476880398989,68822829975677,LGE Magnetometer,android.sensor.magnetic_field,1,16.697120666503906
1476880398989,68822829975677,LGE Magnetometer,android.sensor.magnetic_field,2,-44.37236785888672
1476880399007,68822841328216,LGE Accelerometer,android.sensor.accelerometer,0,-1.05487060546875
1476880399007,68822841328216,LGE Accelerometer,android.sensor.accelerometer,1,-0.281585693359375
1476880399008,68822841328216,LGE Accelerometer,android.sensor.accelerometer,2,8.344940185546875
1476880399009,68822841267181,LGE Gyroscope,android.sensor.gyroscope,0,0.0588226318359375
1476880399009,68822841267181,LGE Gyroscope,android.sensor.gyroscope,1,0.0528564453125
1476880399009,68822841267181,LGE Gyroscope,android.sensor.gyroscope,2,-0.0149078369140625
1476880399009,68822850117279,LGE Magnetometer,android.sensor.magnetic_field,0,8.396720886230469
1476880399009,68822850117279,LGE Magnetometer,android.sensor.magnetic_field,1,16.78619384765625
1476880399009,68822850117279,LGE Magnetometer,android.sensor.magnetic_field,2,-44.197845458984375
1476880399028,68822861378265,LGE Accelerometer,android.sensor.accelerometer,0,-1.0255279541015625
1476880399028,68822861378265,LGE Accelerometer,android.sensor.accelerometer,1,-0.0152435302734375
1476880399028,68822861378265,LGE Accelerometer,android.sensor.accelerometer,2,8.41436767578125
1476880399028,68822861317230,LGE Gyroscope,android.sensor.gyroscope,0,-0.00323486328125
1476880399028,68822861317230,LGE Gyroscope,android.sensor.gyroscope,1,0.0733642578125
1476880399028,68822861317230,LGE Gyroscope,android.sensor.gyroscope,2,-0.0037078857421875
1476880399033,68822870228363,LGE Magnetometer,android.sensor.magnetic_field,0,8.486366271972656
1476880399033,68822870228363,LGE Magnetometer,android.sensor.magnetic_field,1,16.78619384765625
1476880399033,68822870228363,LGE Magnetometer,android.sensor.magnetic_field,2,-44.110679626464844
1476880399047,68822881458831,LGE Accelerometer,android.sensor.accelerometer,0,-1.1446380615234375
1476880399047,68822881458831,LGE Accelerometer,android.sensor.accelerometer,1,-0.00506591796875
1476880399047,68822881458831,LGE Accelerometer,android.sensor.accelerometer,2,8.224624633789063
1476880399047,68822881397796,LGE Gyroscope,android.sensor.gyroscope,0,0.02740478515625
1476880399047,68822881397796,LGE Gyroscope,android.sensor.gyroscope,1,0.103729248046875
1476880399047,68822881397796,LGE Gyroscope,android.sensor.gyroscope,2,0.0013427734375
1476880399049,68822890369964,LGE Magnetometer,android.sensor.magnetic_field,0,8.396720886230469
1476880399050,68822890369964,LGE Magnetometer,android.sensor.magnetic_field,1,17.142486572265625
1476880399050,68822890369964,LGE Magnetometer,android.sensor.magnetic_field,2,-44.110679626464844
1476880399067,68822901478363,LGE Accelerometer,android.sensor.accelerometer,0,-0.7208709716796875
1476880399067,68822901478363,LGE Accelerometer,android.sensor.accelerometer,1,0.13800048828125
1476880399067,68822901478363,LGE Accelerometer,android.sensor.accelerometer,2,8.25335693359375
1476880399069,68822901417327,LGE Gyroscope,android.sensor.gyroscope,0,0.038055419921875
1476880399069,68822901417327,LGE Gyroscope,android.sensor.gyroscope,1,0.037689208984375
1476880399069,68822901417327,LGE Gyroscope,android.sensor.gyroscope,2,0.0820465087890625
1476880399072,68822910542083,LGE Magnetometer,android.sensor.magnetic_field,0,8.486366271972656
1476880399072,68822910542083,LGE Magnetometer,android.sensor.magnetic_field,1,17.05341339111328
1476880399073,68822910542083,LGE Magnetometer,android.sensor.magnetic_field,2,-44.37255859375
1476880399088,68822921528411,LGE Accelerometer,android.sensor.accelerometer,0,0.123687744140625
1476880399088,68822921528411,LGE Accelerometer,android.sensor.accelerometer,1,0.18408203125
1476880399088,68822921528411,LGE Accelerometer,android.sensor.accelerometer,2,8.550247192382813
1476880399088,68822921467376,LGE Gyroscope,android.sensor.gyroscope,0,0.0247344970703125
1476880399088,68822921467376,LGE Gyroscope,android.sensor.gyroscope,1,0.006256103515625
1476880399088,68822921467376,LGE Gyroscope,android.sensor.gyroscope,2,0.014404296875
1476880399090,68822930653167,LGE Magnetometer,android.sensor.magnetic_field,0,8.576011657714844
1476880399090,68822930653167,LGE Magnetometer,android.sensor.magnetic_field,1,17.142486572265625
1476880399090,68822930653167,LGE Magnetometer,android.sensor.magnetic_field,2,-43.9361572265625
1476880399108,68822941608978,LGE Accelerometer,android.sensor.accelerometer,0,-0.4317626953125
1476880399108,68822941608978,LGE Accelerometer,android.sensor.accelerometer,1,-0.0421600341796875
1476880399108,68822941608978,LGE Accelerometer,android.sensor.accelerometer,2,8.144424438476563
1476880399108,68822941547943,LGE Gyroscope,android.sensor.gyroscope,0,0.0268707275390625
1476880399108,68822941547943,LGE Gyroscope,android.sensor.gyroscope,1,-0.0291748046875
1476880399108,68822941547943,LGE Gyroscope,android.sensor.gyroscope,2,-0.0234222412109375
1476880399111,68822950794769,LGE Magnetometer,android.sensor.magnetic_field,0,8.755302429199219
1476880399111,68822950794769,LGE Magnetometer,android.sensor.magnetic_field,1,16.964340209960938
1476880399111,68822950794769,LGE Magnetometer,android.sensor.magnetic_field,2,-43.67408752441406
1476880399127,68822961628509,LGE Accelerometer,android.sensor.accelerometer,0,-0.1205291748046875
1476880399127,68822961628509,LGE Accelerometer,android.sensor.accelerometer,1,0.170318603515625
1476880399127,68822961628509,LGE Accelerometer,android.sensor.accelerometer,2,8.279693603515625
1476880399127,68822961567474,LGE Gyroscope,android.sensor.gyroscope,0,-0.0154876708984375
1476880399127,68822961567474,LGE Gyroscope,android.sensor.gyroscope,1,-0.0632476806640625
1476880399127,68822961567474,LGE Gyroscope,android.sensor.gyroscope,2,0.030914306640625
1476880399131,68822970966888,LGE Magnetometer,android.sensor.magnetic_field,0,8.486366271972656
1476880399131,68822970966888,LGE Magnetometer,android.sensor.magnetic_field,1,16.964340209960938
1476880399131,68822970966888,LGE Magnetometer,android.sensor.magnetic_field,2,-43.58692169189453
1476880399148,68822981709075,LGE Accelerometer,android.sensor.accelerometer,0,-0.5436859130859375
1476880399148,68822981709075,LGE Accelerometer,android.sensor.accelerometer,1,0.4821624755859375
1476880399148,68822981709075,LGE Accelerometer,android.sensor.accelerometer,2,9.121856689453125
1476880399148,68822981648040,LGE Gyroscope,android.sensor.gyroscope,0,-0.0261383056640625
1476880399148,68822981648040,LGE Gyroscope,android.sensor.gyroscope,1,-0.046478271484375
1476880399148,68822981648040,LGE Gyroscope,android.sensor.gyroscope,2,0.0255889892578125
1476880399153,68822991108489,LGE Magnetometer,android.sensor.magnetic_field,0,8.217239379882813
1476880399153,68822991108489,LGE Magnetometer,android.sensor.magnetic_field,1,16.964340209960938
1476880399153,68822991108489,LGE Magnetometer,android.sensor.magnetic_field,2,-43.324851989746094
1476880399170,68823001759124,LGE Accelerometer,android.sensor.accelerometer,0,-0.7118988037109375
1476880399170,68823001759124,LGE Accelerometer,android.sensor.accelerometer,1,0.9711761474609375
1476880399171,68823001759124,LGE Accelerometer,android.sensor.accelerometer,2,10.332717895507813
1476880399171,68823001698089,LGE Gyroscope,android.sensor.gyroscope,0,0.1365966796875
1476880399171,68823001698089,LGE Gyroscope,android.sensor.gyroscope,1,0.0233001708984375
1476880399171,68823001698089,LGE Gyroscope,android.sensor.gyroscope,2,0.07672119140625
1476880399171,68823011250091,LGE Magnetometer,android.sensor.magnetic_field,0,8.755302429199219
1476880399171,68823011250091,LGE Magnetometer,android.sensor.magnetic_field,1,16.964340209960938
1476880399171,68823011250091,LGE Magnetometer,android.sensor.magnetic_field,2,-43.412208557128906
1476880399188,68823021839691,LGE Accelerometer,android.sensor.accelerometer,0,-0.6681976318359375
1476880399188,68823021839691,LGE Accelerometer,android.sensor.accelerometer,1,0.780242919921875
1476880399188,68823021839691,LGE Accelerometer,android.sensor.accelerometer,2,10.004714965820313
1476880399188,68823021778655,LGE Gyroscope,android.sensor.gyroscope,0,0.3629608154296875
1476880399188,68823021778655,LGE Gyroscope,android.sensor.gyroscope,1,0.07177734375
1476880399188,68823021778655,LGE Gyroscope,android.sensor.gyroscope,2,0.0977630615234375
1476880399191,68823031391693,LGE Magnetometer,android.sensor.magnetic_field,0,8.844947814941406
1476880399192,68823031391693,LGE Magnetometer,android.sensor.magnetic_field,1,16.964340209960938
1476880399192,68823031391693,LGE Magnetometer,android.sensor.magnetic_field,2,-43.23749542236328
1476880399207,68823041859222,LGE Accelerometer,android.sensor.accelerometer,0,-0.3689117431640625
1476880399207,68823041859222,LGE Accelerometer,android.sensor.accelerometer,1,0.4576263427734375
1476880399207,68823041859222,LGE Accelerometer,android.sensor.accelerometer,2,9.507919311523438
1476880399207,68823041798187,LGE Gyroscope,android.sensor.gyroscope,0,0.364288330078125
1476880399207,68823041798187,LGE Gyroscope,android.sensor.gyroscope,1,0.04913330078125
1476880399207,68823041798187,LGE Gyroscope,android.sensor.gyroscope,2,0.0745849609375
1476880399210,68823051533294,LGE Magnetometer,android.sensor.magnetic_field,0,8.755302429199219
1476880399210,68823051533294,LGE Magnetometer,android.sensor.magnetic_field,1,16.51897430419922
1476880399210,68823051533294,LGE Magnetometer,android.sensor.magnetic_field,2,-43.324851989746094
1476880399228,68823061909271,LGE Accelerometer,android.sensor.accelerometer,0,-0.553863525390625
1476880399228,68823061909271,LGE Accelerometer,android.sensor.accelerometer,1,0.46240234375
1476880399228,68823061909271,LGE Accelerometer,android.sensor.accelerometer,2,9.885009765625
1476880399228,68823061848236,LGE Gyroscope,android.sensor.gyroscope,0,0.23858642578125
1476880399228,68823061848236,LGE Gyroscope,android.sensor.gyroscope,1,-0.001739501953125
1476880399228,68823061848236,LGE Gyroscope,android.sensor.gyroscope,2,0.100677490234375
1476880399234,68823071644378,LGE Magnetometer,android.sensor.magnetic_field,0,8.934593200683594
1476880399234,68823071644378,LGE Magnetometer,android.sensor.magnetic_field,1,16.429901123046875
1476880399234,68823071644378,LGE Magnetometer,android.sensor.magnetic_field,2,-43.324851989746094
1476880399247,68823081989837,LGE Accelerometer,android.sensor.accelerometer,0,-0.8136444091796875
1476880399247,68823081989837,LGE Accelerometer,android.sensor.accelerometer,1,0.5677490234375
1476880399247,68823081989837,LGE Accelerometer,android.sensor.accelerometer,2,10.095108032226563
1476880399247,68823081928802,LGE Gyroscope,android.sensor.gyroscope,0,0.25909423828125
1476880399247,68823081928802,LGE Gyroscope,android.sensor.gyroscope,1,0.011322021484375
1476880399247,68823081928802,LGE Gyroscope,android.sensor.gyroscope,2,0.153411865234375
1476880399251,68823091785980,LGE Magnetometer,android.sensor.magnetic_field,0,8.755302429199219
1476880399251,68823091785980,LGE Magnetometer,android.sensor.magnetic_field,1,16.162681579589844
1476880399251,68823091785980,LGE Magnetometer,android.sensor.magnetic_field,2,-43.412208557128906
1476880399269,68823102009368,LGE Accelerometer,android.sensor.accelerometer,0,-1.4672698974609375
1476880399269,68823102009368,LGE Accelerometer,android.sensor.accelerometer,1,0.36724853515625
1476880399269,68823102009368,LGE Accelerometer,android.sensor.accelerometer,2,9.489959716796875
1476880399269,68823101948333,LGE Gyroscope,android.sensor.gyroscope,0,0.33526611328125
1476880399269,68823101948333,LGE Gyroscope,android.sensor.gyroscope,1,0.0573883056640625
1476880399269,68823101948333,LGE Gyroscope,android.sensor.gyroscope,2,0.203216552734375
1476880399272,68823111958099,LGE Magnetometer,android.sensor.magnetic_field,0,8.665657043457031
1476880399272,68823111958099,LGE Magnetometer,android.sensor.magnetic_field,1,15.895462036132813
1476880399272,68823111958099,LGE Magnetometer,android.sensor.magnetic_field,2,-43.58692169189453
1476880399287,68823122059417,LGE Accelerometer,android.sensor.accelerometer,0,-0.2958984375
1476880399287,68823122059417,LGE Accelerometer,android.sensor.accelerometer,1,0.35467529296875
1476880399287,68823122059417,LGE Accelerometer,android.sensor.accelerometer,2,9.597702026367188
1476880399287,68823121998382,LGE Gyroscope,android.sensor.gyroscope,0,0.263885498046875
1476880399287,68823121998382,LGE Gyroscope,android.sensor.gyroscope,1,0.0981292724609375
1476880399287,68823121998382,LGE Gyroscope,android.sensor.gyroscope,2,0.2817840576171875
1476880399291,68823132099700,LGE Magnetometer,android.sensor.magnetic_field,0,9.024238586425781
1476880399291,68823132099700,LGE Magnetometer,android.sensor.magnetic_field,1,15.539169311523438
1476880399291,68823132099700,LGE Magnetometer,android.sensor.magnetic_field,2,-44.110679626464844
1476880399308,68823142109466,LGE Accelerometer,android.sensor.accelerometer,0,0.1464385986328125
1476880399308,68823142109466,LGE Accelerometer,android.sensor.accelerometer,1,0.0194854736328125
1476880399308,68823142109466,LGE Accelerometer,android.sensor.accelerometer,2,9.4019775390625
1476880399308,68823142048431,LGE Gyroscope,android.sensor.gyroscope,0,0.10809326171875
1476880399308,68823142048431,LGE Gyroscope,android.sensor.gyroscope,1,0.1881561279296875
1476880399308,68823142048431,LGE Gyroscope,android.sensor.gyroscope,2,0.153411865234375
1476880399311,68823152241302,LGE Magnetometer,android.sensor.magnetic_field,0,9.293365478515625
1476880399311,68823152241302,LGE Magnetometer,android.sensor.magnetic_field,1,15.093803405761719
1476880399311,68823152241302,LGE Magnetometer,android.sensor.magnetic_field,2,-44.37274932861328
1476880399327,68823162159515,LGE Accelerometer,android.sensor.accelerometer,0,-0.17498779296875
1476880399327,68823162159515,LGE Accelerometer,android.sensor.accelerometer,1,0.3486785888671875
1476880399327,68823162159515,LGE Accelerometer,android.sensor.accelerometer,2,9.992752075195313
1476880399331,68823162098480,LGE Gyroscope,android.sensor.gyroscope,0,-0.004302978515625
1476880399331,68823162098480,LGE Gyroscope,android.sensor.gyroscope,1,0.1846923828125
1476880399331,68823162098480,LGE Gyroscope,android.sensor.gyroscope,2,0.108673095703125
1476880399336,68823172382904,LGE Magnetometer,android.sensor.magnetic_field,0,9.562301635742188
1476880399336,68823172382904,LGE Magnetometer,android.sensor.magnetic_field,1,14.559364318847656
1476880399336,68823172382904,LGE Magnetometer,android.sensor.magnetic_field,2,-44.37274932861328
1476880399348,68823182240081,LGE Accelerometer,android.sensor.accelerometer,0,-0.628082275390625
1476880399348,68823182240081,LGE Accelerometer,android.sensor.accelerometer,1,-0.3540191650390625
1476880399348,68823182240081,LGE Accelerometer,android.sensor.accelerometer,2,9.62225341796875
1476880399348,68823182179046,LGE Gyroscope,android.sensor.gyroscope,0,0.057769775390625
1476880399348,68823182179046,LGE Gyroscope,android.sensor.gyroscope,1,0.2339630126953125
1476880399348,68823182179046,LGE Gyroscope,android.sensor.gyroscope,2,0.0546112060546875
1476880399351,68823192524505,LGE Magnetometer,android.sensor.magnetic_field,0,9.651947021484375
1476880399351,68823192524505,LGE Magnetometer,android.sensor.magnetic_field,1,14.025115966796875
1476880399351,68823192524505,LGE Magnetometer,android.sensor.magnetic_field,2,-44.547462463378906
1476880399368,68823202290130,LGE Accelerometer,android.sensor.accelerometer,0,-2.1454315185546875
1476880399368,68823202290130,LGE Accelerometer,android.sensor.accelerometer,1,-1.4038848876953125
1476880399368,68823202290130,LGE Accelerometer,android.sensor.accelerometer,2,8.599319458007813
1476880399368,68823202229095,LGE Gyroscope,android.sensor.gyroscope,0,-0.01123046875
1476880399368,68823202229095,LGE Gyroscope,android.sensor.gyroscope,1,0.18389892578125
1476880399368,68823202229095,LGE Gyroscope,android.sensor.gyroscope,2,-0.069488525390625
1476880399371,68823212666107,LGE Magnetometer,android.sensor.magnetic_field,0,9.472465515136719
1476880399371,68823212666107,LGE Magnetometer,android.sensor.magnetic_field,1,13.936042785644531
1476880399371,68823212666107,LGE Magnetometer,android.sensor.magnetic_field,2,-44.547462463378906
1476880399387,68823222340179,LGE Accelerometer,android.sensor.accelerometer,0,-2.0316925048828125
1476880399388,68823222340179,LGE Accelerometer,android.sensor.accelerometer,1,-0.3384552001953125
1476880399388,68823222340179,LGE Accelerometer,android.sensor.accelerometer,2,11.508285522460938
1476880399389,68823222279144,LGE Gyroscope,android.sensor.gyroscope,0,-0.555572509765625
1476880399389,68823222279144,LGE Gyroscope,android.sensor.gyroscope,1,-0.267791748046875
1476880399389,68823222279144,LGE Gyroscope,android.sensor.gyroscope,2,0.13824462890625
1476880399391,68823232807708,LGE Magnetometer,android.sensor.magnetic_field,0,9.651756286621094
1476880399392,68823232807708,LGE Magnetometer,android.sensor.magnetic_field,1,13.757896423339844
1476880399392,68823232807708,LGE Magnetometer,android.sensor.magnetic_field,2,-44.460105895996094
1476880399408,68823242390228,LGE Accelerometer,android.sensor.accelerometer,0,-0.6203155517578125
1476880399409,68823242390228,LGE Accelerometer,android.sensor.accelerometer,1,1.4871368408203125
1476880399409,68823242390228,LGE Accelerometer,android.sensor.accelerometer,2,15.158233642578125
1476880399409,68823242329193,LGE Gyroscope,android.sensor.gyroscope,0,-0.81390380859375
1476880399409,68823242329193,LGE Gyroscope,android.sensor.gyroscope,1,-0.4651336669921875
1476880399409,68823242329193,LGE Gyroscope,android.sensor.gyroscope,2,0.217864990234375
1476880399412,68823252949310,LGE Magnetometer,android.sensor.magnetic_field,0,9.920692443847656
1476880399412,68823252949310,LGE Magnetometer,android.sensor.magnetic_field,1,13.936042785644531
1476880399412,68823252949310,LGE Magnetometer,android.sensor.magnetic_field,2,-44.63462829589844
1476880399428,68823262440277,LGE Accelerometer,android.sensor.accelerometer,0,-0.752593994140625
1476880399428,68823262440277,LGE Accelerometer,android.sensor.accelerometer,1,1.833099365234375
1476880399428,68823262440277,LGE Accelerometer,android.sensor.accelerometer,2,15.000823974609375
1476880399428,68823262379241,LGE Gyroscope,android.sensor.gyroscope,0,-0.238922119140625
1476880399429,68823262379241,LGE Gyroscope,android.sensor.gyroscope,1,-0.1815032958984375
1476880399429,68823262379241,LGE Gyroscope,android.sensor.gyroscope,2,0.0322418212890625
1476880399433,68823273121429,LGE Magnetometer,android.sensor.magnetic_field,0,10.010337829589844
1476880399433,68823273121429,LGE Magnetometer,android.sensor.magnetic_field,1,14.025115966796875
1476880399433,68823273121429,LGE Magnetometer,android.sensor.magnetic_field,2,-44.80915069580078
1476880399448,68823282490325,LGE Accelerometer,android.sensor.accelerometer,0,-1.3613128662109375
1476880399448,68823282490325,LGE Accelerometer,android.sensor.accelerometer,1,0.33551025390625
1476880399448,68823282490325,LGE Accelerometer,android.sensor.accelerometer,2,11.078521728515625
1476880399448,68823282429290,LGE Gyroscope,android.sensor.gyroscope,0,0.4875946044921875
1476880399448,68823282429290,LGE Gyroscope,android.sensor.gyroscope,1,0.1966705322265625
1476880399448,68823282429290,LGE Gyroscope,android.sensor.gyroscope,2,-0.043670654296875
1476880399453,68823293232513,LGE Magnetometer,android.sensor.magnetic_field,0,9.831047058105469
1476880399453,68823293232513,LGE Magnetometer,android.sensor.magnetic_field,1,13.936042785644531
1476880399453,68823293232513,LGE Magnetometer,android.sensor.magnetic_field,2,-44.198036193847656
1476880399457,1476880400000000,location,ms_since_utc_epoch,0,1.4768804E12
1476880399457,1476880400000000,location,accuracy,0,4.0
1476880399457,1476880400000000,location,altitude,0,54.0
1476880399457,1476880400000000,location,latitude,0,52.2015983
1476880399457,1476880400000000,location,longitude,0,0.1190061
1476880399457,1476880400000000,location,bearing,0,341.0
1476880399457,1476880400000000,location,speed,0,1.2200000286102295
1476880399457,1476880400000000,location,has_accuracy,0,1.0
1476880399457,1476880400000000,location,has_speed,0,1.0
1476880399457,1476880400000000,location,has_altitude,0,1.0
1476880399457,1476880400000000,location,has_bearing,0,1.0
1476880399473,68823302570892,LGE Accelerometer,android.sensor.accelerometer,0,-2.257354736328125
1476880399473,68823302570892,LGE Accelerometer,android.sensor.accelerometer,1,-1.1034088134765625
1476880399473,68823302570892,LGE Accelerometer,android.sensor.accelerometer,2,7.1981201171875
1476880399473,68823302509857,LGE Gyroscope,android.sensor.gyroscope,0,0.425811767578125
1476880399473,68823302509857,LGE Gyroscope,android.sensor.gyroscope,1,0.379364013671875
1476880399473,68823302509857,LGE Gyroscope,android.sensor.gyroscope,2,-0.0742950439453125
1476880399474,68823313404632,LGE Magnetometer,android.sensor.magnetic_field,0,9.920692443847656
1476880399474,68823313404632,LGE Magnetometer,android.sensor.magnetic_field,1,13.936042785644531
1476880399474,68823313404632,LGE Magnetometer,android.sensor.magnetic_field,2,-44.37255859375
1476880399488,68823322620941,LGE Accelerometer,android.sensor.accelerometer,0,-1.9155731201171875
1476880399488,68823322620941,LGE Accelerometer,android.sensor.accelerometer,1,-0.8370513916015625
1476880399488,68823322620941,LGE Accelerometer,android.sensor.accelerometer,2,7.3166351318359375
1476880399489,68823322559905,LGE Gyroscope,android.sensor.gyroscope,0,-0.2162933349609375
1476880399489,68823322559905,LGE Gyroscope,android.sensor.gyroscope,1,0.120513916015625
1476880399489,68823322559905,LGE Gyroscope,android.sensor.gyroscope,2,0.1121368408203125
1476880399493,68823333546234,LGE Magnetometer,android.sensor.magnetic_field,0,9.741401672363281
1476880399495,68823333546234,LGE Magnetometer,android.sensor.magnetic_field,1,14.114189147949219
1476880399496,68823333546234,LGE Magnetometer,android.sensor.magnetic_field,2,-44.45972442626953
1476880399509,68823342670989,LGE Accelerometer,android.sensor.accelerometer,0,-0.984832763671875
1476880399509,68823342670989,LGE Accelerometer,android.sensor.accelerometer,1,-0.4420013427734375
1476880399509,68823342670989,LGE Accelerometer,android.sensor.accelerometer,2,9.2283935546875
1476880399509,68823342609954,LGE Gyroscope,android.sensor.gyroscope,0,-0.52362060546875
1476880399509,68823342609954,LGE Gyroscope,android.sensor.gyroscope,1,-0.18603515625
1476880399509,68823342609954,LGE Gyroscope,android.sensor.gyroscope,2,0.142242431640625
1476880399514,68823353687835,LGE Magnetometer,android.sensor.magnetic_field,0,9.562110900878906
1476880399514,68823353687835,LGE Magnetometer,android.sensor.magnetic_field,1,14.470291137695313
1476880399514,68823353687835,LGE Magnetometer,android.sensor.magnetic_field,2,-44.37236785888672
1476880399529,68823362690521,LGE Accelerometer,android.sensor.accelerometer,0,-0.981842041015625
1476880399530,68823362690521,LGE Accelerometer,android.sensor.accelerometer,1,-0.222930908203125
1476880399530,68823362690521,LGE Accelerometer,android.sensor.accelerometer,2,10.2010498046875
1476880399530,68823362629486,LGE Gyroscope,android.sensor.gyroscope,0,-0.464752197265625
1476880399530,68823362629486,LGE Gyroscope,android.sensor.gyroscope,1,-0.3072052001953125
1476880399530,68823362629486,LGE Gyroscope,android.sensor.gyroscope,2,0.0964202880859375
1476880399535,68823373798919,LGE Magnetometer,android.sensor.magnetic_field,0,9.83123779296875
1476880399535,68823373798919,LGE Magnetometer,android.sensor.magnetic_field,1,14.6484375
1476880399535,68823373798919,LGE Magnetometer,android.sensor.magnetic_field,2,-44.285011291503906
1476880399549,68823382771087,LGE Accelerometer,android.sensor.accelerometer,0,-0.6340789794921875
1476880399549,68823382771087,LGE Accelerometer,android.sensor.accelerometer,1,0.0751495361328125
1476880399549,68823382771087,LGE Accelerometer,android.sensor.accelerometer,2,10.870223999023438
1476880399549,68823382710052,LGE Gyroscope,android.sensor.gyroscope,0,-0.441864013671875
1476880399549,68823382710052,LGE Gyroscope,android.sensor.gyroscope,1,-0.2110595703125
1476880399549,68823382710052,LGE Gyroscope,android.sensor.gyroscope,2,0.10308837890625
1476880399553,68823393940521,LGE Magnetometer,android.sensor.magnetic_field,0,9.47265625
1476880399553,68823393940521,LGE Magnetometer,android.sensor.magnetic_field,1,14.826583862304688
1476880399553,68823393940521,LGE Magnetometer,android.sensor.magnetic_field,2,-44.197654724121094
1476880399568,68823402821136,LGE Accelerometer,android.sensor.accelerometer,0,-0.898040771484375
1476880399568,68823402821136,LGE Accelerometer,android.sensor.accelerometer,1,0.0105133056640625
1476880399568,68823402821136,LGE Accelerometer,android.sensor.accelerometer,2,11.0928955078125
1476880399568,68823402760101,LGE Gyroscope,android.sensor.gyroscope,0,-0.340118408203125
1476880399568,68823402760101,LGE Gyroscope,android.sensor.gyroscope,1,-0.0012054443359375
1476880399569,68823402760101,LGE Gyroscope,android.sensor.gyroscope,2,-0.017822265625
1476880399573,68823414082122,LGE Magnetometer,android.sensor.magnetic_field,0,9.293365478515625
1476880399573,68823414082122,LGE Magnetometer,android.sensor.magnetic_field,1,15.004730224609375
1476880399573,68823414082122,LGE Magnetometer,android.sensor.magnetic_field,2,-44.11029815673828
1476880399588,68823422840667,LGE Accelerometer,android.sensor.accelerometer,0,-1.1129302978515625
1476880399588,68823422840667,LGE Accelerometer,android.sensor.accelerometer,1,0.0919036865234375
1476880399588,68823422840667,LGE Accelerometer,android.sensor.accelerometer,2,10.491943359375
1476880399589,68823422779632,LGE Gyroscope,android.sensor.gyroscope,0,-0.1057586669921875
1476880399589,68823422779632,LGE Gyroscope,android.sensor.gyroscope,1,0.0110626220703125
1476880399589,68823422779632,LGE Gyroscope,android.sensor.gyroscope,2,0.025848388671875
1476880399593,68823434223724,LGE Magnetometer,android.sensor.magnetic_field,0,9.203720092773438
1476880399593,68823434223724,LGE Magnetometer,android.sensor.magnetic_field,1,15.539169311523438
1476880399593,68823434223724,LGE Magnetometer,android.sensor.magnetic_field,2,-44.11029815673828
1476880399610,68823442921234,LGE Accelerometer,android.sensor.accelerometer,0,-1.015960693359375
1476880399611,68823442921234,LGE Accelerometer,android.sensor.accelerometer,1,-0.4868927001953125
1476880399611,68823442921234,LGE Accelerometer,android.sensor.accelerometer,2,8.942886352539063
1476880399611,68823442860198,LGE Gyroscope,android.sensor.gyroscope,0,0.0628204345703125
1476880399611,68823442860198,LGE Gyroscope,android.sensor.gyroscope,1,-0.0225067138671875
1476880399611,68823442860198,LGE Gyroscope,android.sensor.gyroscope,2,-0.026885986328125
1476880399616,68823454395843,LGE Magnetometer,android.sensor.magnetic_field,0,9.11407470703125
1476880399616,68823454395843,LGE Magnetometer,android.sensor.magnetic_field,1,15.539169311523438
1476880399616,68823454395843,LGE Magnetometer,android.sensor.magnetic_field,2,-44.11029815673828
1476880399630,68823462971282,LGE Accelerometer,android.sensor.accelerometer,0,-1.6546173095703125
1476880399630,68823462971282,LGE Accelerometer,android.sensor.accelerometer,1,-0.8849334716796875
1476880399630,68823462971282,LGE Accelerometer,android.sensor.accelerometer,2,7.6721649169921875
1476880399630,68823462910247,LGE Gyroscope,android.sensor.gyroscope,0,0.0122222900390625
1476880399630,68823462910247,LGE Gyroscope,android.sensor.gyroscope,1,-0.05712890625
